track,date,race,post_position,horse_name,race_back,age_sex_restrictions,alt_comment_line,apprentice_wt_allow,bris_2f_pace_fig,bris_4f_pace_fig,bris_6f_pace_fig,bris_8f_pace_fig,bris_late_pace_fig,bris_race_shape_first_call,bris_race_shape_second_call,bris_speed_rating,bris_track_code,chute_indicator,claim_trainer_switch_date,claim_trainer_switch_n1,claim_trainer_switch_n2,claim_trainer_switch_n3,claim_trainer_switch_n4,claim_trainer_switch_n5,claimed_code,claiming_price,days_since_prev_race,distance,entry,eqb_abbrev_race_conditions,equipment,extended_start_comment,favorite_indicator,final_time,finish_between_lengths,finish_between_lengths_only,finish_position,first_call_between_lengths,first_call_between_lengths_only,first_call_position,fraction_1,fraction_2,fraction_2f,fraction_3,fraction_4f,fraction_5f,fraction_6f,fraction_8f,front_bandages_indicator,gate_call_position,jockey,medication,money_position,num_entrants,odds,pp_post_position,prev_all_weather_surface_flag,purse,race_classification,race_date,race_name,race_num,race_type,restricted_qualifier_flag,sealed_track_indicator,second_call_between_lengths,second_call_between_lengths_only,second_call_position,second_place_margin,second_place_name,second_place_weight,speed_rating,start_call_between_lengths,start_call_between_lengths_only,start_call_position,statebred_flag,stretch_between_lengths,stretch_between_lengths_only,stretch_position,surface,third_place_margin,third_place_name,third_place_weight,track_code,track_condition,track_variant,trainer,trip_comment,weight,winner_margin,winner_name,winner_weight,target_FP,official_final_odds,year,target_top3,target_top5,target_ml_rank_minus_finish,target_top5_ml_rank_gt4,target_deep_closer_top5
PIM,2019-05-18,13,12,ANOTHERTWISTAFATE,3,BON,,,100,92,92,,100,0,-7,99,GG,,,,,,,,,,43,1980,,ElCamRlDL100k,,02-16-19 Broke alertly; pace rail; 2wide 2d turn; drew clear; handily,1,110.38,7.00,,1,1.00,,1,49.09,73.78,23.38,98.3,49.09,,73.78,98.30,0,1,HERNANDEZ JUAN J,1,1,11,1.20,4,A,100000,ElCamRlDL100k,20190216,El Camino Real Derby,7,N,,,0.50,,1,2.50,KINGLY,122,97,0.13,,1,,6.00,,1,D,1.25,MORE ICE,122,GG,FT,15,WRIGHT BLAINE,Set pace;clear;handily,122,7.00,ANOTHERTWISTAFATE,122,10,14.5,2019,0,0,-7.0,0,0
PIM,2019-05-18,13,12,ANOTHERTWISTAFATE,4,BON,,,89,86,86,,87,1,1,85,GG,,,,,,,,,,26,1760,,OC40000NW1$X,,01-04-19 Broke alertly; pace in hand; 2wide; clear handily,1,98.57,5.00,,1,0.50,,1,24.18,49.05,24.18,73.74,49.05,,73.74,,0,1,HERNANDEZ JUAN J,1,1,5,0.20,5,A,31000,OC40000n1x,20190104,,2,AO,,,1.00,,1,3.50,REY COLIMAN,118,87,0.50,,1,,4.00,,1,D,1.25,DATA HAWK,120,GG,FT,19,WRIGHT BLAINE,In hand;clear handily,120,5.00,ANOTHERTWISTAFATE,120,10,14.5,2019,0,0,-7.0,0,0
PIM,2019-05-18,13,12,ANOTHERTWISTAFATE,5,AON,,,91,88,91,,91,0,-1,92,GG,,,,,,,,,,36,1870,,MdSpWt,,12-09-18 Broke alertly; pace rail; clear; handily,1,103.44,4.00,,1,1.00,,1,23.96,49.19,23.96,73.34,49.19,,73.34,97.42,0,1,HERNANDEZ JUAN J,1,1,8,0.70,1,A,26000,MdSpWt,20181209,,6,S,,,1.50,,1,11.00,SHADRACK,120,96,1.50,,1,,2.50,,1,D,1.75,CLASSY CHASIE,120,GG,FT,11,WRIGHT BLAINE,Pace rail; handily,120,4.00,ANOTHERTWISTAFATE,120,10,14.5,2019,0,0,-7.0,0,0
PIM,2019-05-18,13,12,ANOTHERTWISTAFATE,6,AON,,,93,88,,,69,3,1,67,SA,,,,,,,,,,,1320,,MdSpWt,,11-03-18 Chased; between horses; split foes turn;3wd into str;no bid,0,70.76,15.00,15.00,9,2.75,2.75,6,21.71,45.16,21.71,57.92,45.16,57.92,,,0,5,HERNANDEZ JUAN J,1,9,12,14.20,8,,50000,MdSpWt,20181103,,7,S,,,6.75,6.75,9,7.50,STRETFORD END,122,70,,,5,,12.00,12.00,11,D,0.25,RAILMAN,122,SA,FT,18,WRIGHT BLAINE,Chased btwn;no rally,122,1.50,COUNT DI LUNA,117,10,14.5,2019,0,0,-7.0,0,0
PIM,2019-05-18,13,13,WIN WIN WIN,1,BON,(Placed 9th through disqualification),,69,74,68,67,104,5,-16,90,CD,,,,,,,,,,28,2200,,KyDerby-G1,,05-04-19 Four wide first turn; failed to seriously menace,0,123.93,8.50,8.50,10,11.00,11.00,17,46.62,72.5,22.31,98.63,46.62,,72.50,98.63,0,,PIMENTEL J,1,9,19,16.80,12,,3000000,KyDerby-G1,20190504,Kentucky Derby presented by Woodford Reserve,12,G1,,s,8.00,8.00,15,0.75,COUNTRY HOUSE,126,79,14.00,14.00,17,,11.00,11.00,13,D,0.75,CODE OF HONOR,126,CD,SY,20,TROMBETTA MICHAEL J,4wd early; no menace,126,1.75,MAXIMUM SECURITY,126,7,13.8,2019,0,0,1.0,0,0
PIM,2019-05-18,13,13,WIN WIN WIN,2,BON,,,81,91,100,,90,12,13,97,KEE,,,,,,,,,,28,1980,,BlueGras-G2,,04-06-19 Bumped start; back early; steadied 5/16th; rolling str;up for plc,0,110.93,3.50,3.50,2,7.25,7.25,11,47.03,71.55,23.26,97.48,47.03,,71.55,97.48,0,11,ORTIZ IRAD JR,1,2,14,3.30,8,,1000000,BlueGras-G2,20190406,Toyota Blue Grass S.,10,G2,,,6.75,6.75,8,0.06,WIN WIN WIN,123,80,8.25,8.25,13,,8.00,8.00,5,D,0.75,SIGNALMAN,123,KEE,FT,17,TROMBETTA MICHAEL J,Bmpd st; steadied 5/16,123,3.50,VEKOMA,123,7,13.8,2019,0,0,1.0,0,0
PIM,2019-05-18,13,13,WIN WIN WIN,3,BON,,,74,77,88,,94,9,8,92,TAM,,,,,,,,,,49,1870,,TamDby-G2,,03-09-19 2w off pace; 4w 1/2; 3w far turn; 5w into lane; rallied; late 3rd,1,101.90,2.50,2.50,3,11.00,11.00,7,22.79,45.85,22.79,69.57,45.85,,69.57,95.44,0,8,ORTIZ IRAD JR,1,3,11,1.40,7,,400000,TamDby-G2,20190309,Lambholm South Tampa Bay Derby,11,G2,,,7.50,7.50,6,1.25,OUTSHINE,118,96,10.00,10.00,7,,3.75,3.75,7,D,0.50,WIN WIN WIN,117,TAM,FT,2,TROMBETTA MICHAEL J,5w into lane; rallied,117,1.25,TACITUS,117,7,13.8,2019,0,0,1.0,0,0
PIM,2019-05-18,13,13,WIN WIN WIN,4,BON,,,77,94,,,105,-4,-7,101,TAM,,,,,,,,,,21,1540,,PascoB125k,,01-19-19 Step slow start; 2w; 4w run 1/4; drew off; ridden out,0,80.89,7.25,,1,8.00,8.00,5,22.1,44.52,22.10,68.74,44.52,,68.74,,0,5,PIMENTEL J,1,1,5,1.60,2,,125000,PascoB125k,20190119,Pasco S.,7,N,,,2.50,2.50,4,3.00,OVERDELIVER,118,103,,,5,,2.00,,1,D,1.50,CAVE RUN,118,TAM,FT,8,TROMBETTA MICHAEL J,Step slow st; 4w run,120,7.25,WIN WIN WIN,120,7,13.8,2019,0,0,1.0,0,0
PIM,2019-05-18,13,13,WIN WIN WIN,5,AON,,,74,89,,,102,-1,-6,95,LRL,,,,,,,,,,22,1540,,HeftL100k,,12-29-18 Awkward break; 2 wide turn; rail stretch; bid; game,1,82.60,1.50,1.50,2,10.00,10.00,5,22.72,46.1,22.72,70.04,46.10,,70.04,,0,5,PIMENTEL J,1,2,5,1.10,2,,100000,HeftL100k,20181229,Heft S.,3,N,,,4.00,4.00,4,6.00,WIN WIN WIN,120,91,,,5,,0.50,0.50,2,D,1.25,CLENCH,120,LRL,GD,12,TROMBETTA MICHAEL J,Awkward break; rail,120,1.50,ALWAYSMINING,120,7,13.8,2019,0,0,1.0,0,0
PIM,2019-05-18,13,13,WIN WIN WIN,6,AON,,,97,93,,,92,4,-13,91,LRL,,,,,,,,,,34,1210,,OC50000NW1X,,12-07-18 Relax outside;bid between 5/16;roused clear 3/16;drift in;driving,1,62.30,6.50,,1,1.00,1.00,2,22.05,45.52,22.05,56.61,45.52,56.61,,,0,2,PIMENTEL J,1,1,8,1.40,3,,42000,OC50000n1x,20181207,,8,AO,,,0.13,0.13,2,0.50,SUNMAN,119,101,,,2,,3.00,,1,D,0.75,BY THE SEY SHORE,122,LRL,FT,8,TROMBETTA MICHAEL J,Eager;drift in;drvng,122,6.50,WIN WIN WIN,122,7,13.8,2019,0,0,1.0,0,0
PIM,2019-05-18,13,13,WIN WIN WIN,7,AON,,,99,96,,,87,6,-2,89,LRL,,,,,,,,,,,1210,,MdSpWt,,11-03-18 Stalked 3wd;up 2d mid turn;drifted;clear 3/16;held well;driving,0,64.61,0.50,,1,0.50,0.50,2,22.66,46.67,22.66,58.53,46.67,58.53,,,0,6,PIMENTEL J,1,1,10,5.50,5,,40000,MdSpWt,20181103,,11,S,,,0.13,,1,4.75,JABBAR,122,89,,,6,,1.00,,1,D,4.25,OUTOFTHEPARK,122,LRL,FT,15,TROMBETTA MICHAEL J,Up turn;clear;hld well,122,0.50,WIN WIN WIN,122,7,13.8,2019,0,0,1.0,0,0
PIM,2019-05-18,13,2,BOURBON WAR,1,BON,,,70,60,68,,117,-22,-25,94,GP,,,,,,,,,,28,1980,,FlaDerby-G1,,03-30-19 Unhurried early; three to four wide far turn; no solid response,0,108.86,7.50,7.50,4,5.25,5.25,9,48.98,72.9,24.42,96.34,48.98,,72.90,96.34,0,9,ORTIZ IRAD JR,1,4,11,2.90,4,,1000000,FlaDerby-G1,20190330,Xpressbet Florida Derby,14,G1,,,4.50,4.50,7,3.25,BODEXPRESS,122,82,5.00,5.00,9,,8.50,8.50,5,D,0.75,CODE OF HONOR,122,GP,FT,12,HENNIG MARK,4wd 3/16p;no solid bid,122,3.50,MAXIMUM SECURITY,122,8,5.6,2019,0,0,-2.0,0,0
PIM,2019-05-18,13,2,BOURBON WAR,2,BON,,,75,86,90,,96,16,10,94,GP,,,,,,,,,,43,1870,,FntnOYth-G2,,03-02-19 Off pace; saved ground; drvg 2wd 1/4p; 6pth upr; gaining,0,103.85,0.75,0.75,2,10.00,10.00,7,22.8,45.69,22.80,70.42,45.69,,70.42,96.84,0,10,ORTIZ IRAD JR,1,2,11,4.30,4,,400000,FntnOYth-G2,20190302,Xpressbet Fountain of Youth S.,13,G2,,,7.25,7.25,8,2.00,BOURBON WAR,116,86,11.00,11.00,9,,5.00,5.00,5,D,0.25,VEKOMA,122,GP,FT,19,HENNIG MARK,6path uppr;gaining,116,0.75,CODE OF HONOR,116,8,5.6,2019,0,0,-2.0,0,0
PIM,2019-05-18,13,2,BOURBON WAR,3,BON,,,76,79,82,,107,-4,-9,96,GP,,,,,,,,,,48,1870,,OC75000NW1X,,01-18-19 Three wide early; thru crowd far turn; split foes; drove clear,1,103.54,2.25,,1,3.50,3.50,7,23.93,47.45,23.93,71.97,47.45,,71.97,97.19,0,6,ORTIZ IRAD JR,1,1,9,1.50,6,,51000,OC75000n1x,20190118,,9,AO,,,2.50,2.50,5,4.25,CUTTING HUMOR,120,89,4.50,4.50,7,,1.00,,1,D,6.00,AWARD WINNER,120,GP,FT,18,HENNIG MARK,Thru crowd;bid1/4;drvg,120,2.25,BOURBON WAR,120,8,5.6,2019,0,0,-2.0,0,0
PIM,2019-05-18,13,2,BOURBON WAR,4,AON,12-01-18 Reserve 2w;3w far turn;angled 5w into lane; no response,,76,71,81,,108,-15,-15,96,AQU,,,,,,,,,,17,1980,,Remsen-G2,,12-01-18 Reserve 2w;3w far turn;angled 5w into lane; no response,0,111.34,9.00,9.00,4,4.00,4.00,7,50.67,74.6,25.12,98.48,50.67,,74.60,98.48,0,6,ORTIZ IRAD JR,1,4,7,6.20,3,,250000,Remsen-G2,20181201,Remsen S.,8,G2,,,4.00,4.00,6,0.50,NETWORK EFFECT,118,81,4.50,4.50,6,,9.50,9.50,4,D,6.25,TAX,118,AQU,FT,22,HENNIG MARK,2w 1st;3w 2nd;5w uppr,118,2.25,MAXIMUS MISCHIEF,118,8,5.6,2019,0,0,-2.0,0,0
PIM,2019-05-18,13,2,BOURBON WAR,5,AON,,,83,84,83,,84,3,4,81,AQU,,,,,,,,,,,1760,,MdSpWt,,11-14-18 Bobbled st; 3-4w pursuit; 4w uppr; up 1/8; edged away,0,100.60,2.25,,1,1.00,1.00,3,23.66,47.98,23.66,73.74,47.98,,73.74,,0,8,MARAGH RAJIV,1,1,9,17.60,5,,70000,MdSpWt,20181114,,3,S,,,1.00,1.00,3,3.75,MORETTI,119,72,3.00,3.00,4,,1.00,,1,D,0.13,VINEYARD SOUND,119,AQU,FT,30,HENNIG MARK,Bobbled st; edged away,119,2.25,BOURBON WAR,119,8,5.6,2019,0,0,-2.0,0,0
PIM,2019-05-18,13,3,WARRIOR'S CHARGE,1,BON,,,86,87,97,,98,-5,-2,99,OP,,,,,,,,,,27,1870,,OC75000NW1X,,04-12-19 Urged to lead rail; dictated pace; forged clear; gathered up late,1,102.58,6.50,,1,1.00,,1,23.62,47.44,23.62,71.47,47.44,,71.47,96.14,0,3,GEROUX FLORENT,1,1,8,1.50,3,,91000,OC75000n1x,20190412,,9,AO,,,5.00,,1,2.75,HIDDEN RULER,119,92,1.00,,1,,6.00,,1,D,0.75,PROVERB,118,OP,FT,18,COX BRAD H,Pace; rail; forged clr,117,6.50,WARRIOR'S CHARGE,117,4,12.6,2019,0,1,2.0,1,1
PIM,2019-05-18,13,3,WARRIOR'S CHARGE,2,BON,,,88,81,82,,103,-8,-11,93,OP,,,,,,,,,,26,1870,,MdSpWt,,03-16-19 Clear early2path;drew off str;mild urging,1,103.17,6.00,,1,1.00,,1,23.37,47.95,23.37,72.83,47.95,,72.83,97.16,0,1,ORTIZ JOSE L,1,1,8,1.40,1,,100000,MdSpWt,20190316,,5,S,,,1.50,,1,2.50,ROTATION,122,89,1.00,,1,,3.00,,1,D,4.75,INCORRIGIBLE,122,OP,FT,9,COX BRAD H,2p;drew off;mild drv,122,6.00,WARRIOR'S CHARGE,122,4,12.6,2019,0,1,2.0,1,1
PIM,2019-05-18,13,3,WARRIOR'S CHARGE,3,BON,,,83,82,81,,94,13,3,86,OP,,,,,,,,,,23,1760,,MdSpWt,,02-18-19 2path;lacked late bid,1,98.31,3.50,3.50,3,8.50,8.50,5,22.46,46.79,22.46,72.48,46.79,,72.48,,0,4,GEROUX FLORENT,1,3,11,1.60,1,,93000,MdSpWt,20190218,,6,S,,,6.00,6.00,4,0.06,INCORRIGIBLE,120,85,9.75,9.75,7,,3.00,3.00,3,D,3.00,WARRIOR'S CHARGE,120,OP,FT,12,COX BRAD H,2p;no late bid,120,3.50,COMEDIAN,120,4,12.6,2019,0,1,2.0,1,1
PIM,2019-05-18,13,3,WARRIOR'S CHARGE,4,BON,,,95,95,,,89,5,1,90,OP,,,,,,,,,,62,1320,,MdSpWt,,01-26-19 Stalked 4path;rallied belatedly,1,70.34,2.50,2.50,3,2.50,2.50,5,21.87,45.41,21.87,57.91,45.41,57.91,,,0,5,DE LA CRUZ FERNANDO,1,3,12,2.10,8,,77000,MdSpWt,20190126,,9,S,,,4.00,4.00,4,1.50,BREAKING NEWS,120,87,,,5,,3.50,3.50,5,D,0.13,WARRIOR'S CHARGE,120,OP,FT,11,COX BRAD H,Stlk 4p;belated rally,120,1.00,ONCEWEWEREBROTHERS,120,4,12.6,2019,0,1,2.0,1,1
PIM,2019-05-18,13,3,WARRIOR'S CHARGE,5,AON,,,89,92,,,88,-1,-5,88,CD,,,,,,,,,,,1430,,MdSpWt,,11-25-18 Chased pace early; 5path turn; bid stretch; leveled off,0,77.39,2.00,2.00,3,2.75,2.75,6,22.86,46.42,22.86,70.81,46.42,,70.81,,0,12,GEROUX FLORENT,1,3,12,3.30,11,,76000,MdSpWt,20181125,,9,S,,,1.50,1.50,4,0.50,ONCEWEWEREBROTHERS,118,87,,,12,,2.50,2.50,3,D,0.75,WARRIOR'S CHARGE,118,CD,FT,16,COX BRAD H,Bid str; leveled off,118,1.50,GRAY ATTEMPT,118,4,12.6,2019,0,1,2.0,1,1
PIM,2019-05-18,13,4,IMPROBABLE,1,BON,(Placed 4th through disqualification),,87,92,81,78,102,5,-16,95,CD,,,,,,,,,,21,2200,,KyDerby-G1,,05-04-19 Covered up 2 wide; idled thru far turn; moved out; some response,1,123.93,3.50,3.50,5,2.50,2.50,5,46.62,72.5,22.31,98.63,46.62,,72.50,98.63,0,,ORTIZ IRAD JR,1,4,19,4.00,5,,3000000,KyDerby-G1,20190504,Kentucky Derby presented by Woodford Reserve,12,G1,,s,2.25,2.25,6,0.75,COUNTRY HOUSE,126,84,4.75,4.75,8,,4.50,4.50,5,D,0.75,CODE OF HONOR,126,CD,SY,20,BAFFERT BOB,Covered up;idled;mldly,126,1.75,MAXIMUM SECURITY,126,6,2.5,2019,0,0,-5.0,0,0
PIM,2019-05-18,13,4,IMPROBABLE,2,BON,,,81,85,88,,104,-2,-9,98,OP,,,,,,,,,,28,1980,,ArkDerby-G1,b,04-13-19 Restless gate;angled5w1/2;bid outside winner;couldn't catch,0,109.91,1.00,1.00,2,2.00,2.00,6,47.5,72.46,23.08,97.53,47.50,,72.46,97.53,0,7,ORTIZ JOSE L,1,2,11,1.90,1,,1000000,ArkDerby-G1,20190413,Arkansas Derby,11,G1,,s,1.00,1.00,2,5.75,IMPROBABLE,122,91,4.25,4.25,6,,1.00,1.00,2,D,1.00,COUNTRY HOUSE,118,OP,SY,19,BAFFERT BOB,Restless gt;5w1/2,122,1.00,OMAHA BEACH,122,6,2.5,2019,0,0,-5.0,0,0
PIM,2019-05-18,13,4,IMPROBABLE,3,BON,,,78,81,90,,101,-6,-6,97,OP,,,,,,,,,,98,1870,,Rebel-G2,,03-16-19 Stalked 5path;bid3/8;clear;caught,1,102.49,0.25,0.25,2,1.75,1.75,4,23.77,47.58,23.77,71.97,47.58,,71.97,96.43,0,5,VAN DYKE DRAYDEN,1,2,7,0.40,7,,750000,Rebel-G2,20190316,Rebel S.,8,G2,,,0.25,0.25,4,2.25,IMPROBABLE,119,92,3.00,3.00,5,,1.00,,1,D,1.00,GALILEAN,122,OP,FT,9,BAFFERT BOB,5p;bid3/8;clear;caught,119,0.25,LONG RANGE TODDY,119,6,2.5,2019,0,0,-5.0,0,0
PIM,2019-05-18,13,4,IMPROBABLE,4,AON,,,88,88,92,,105,-1,-6,100,LRC,,,,,,,,,,36,1870,,LosAlFt-G1,,12-08-18 Pulled; inside;stalked;off rail;3wd into str;led 2wd;cleared,1,101.18,5.00,,1,1.50,1.50,3,23.25,47.25,23.25,70.82,47.25,,70.82,94.79,0,1,VAN DYKE DRAYDEN,1,1,6,0.20,1,,300000,LosAlFt-G1,20181208,Los Alamitos Cash Call Futurity,5,G1,,,1.00,1.00,3,3.00,MUCHO GUSTO,120,95,2.00,2.00,3,,1.00,,1,D,3.00,EXTRA HOPE,120,LRC,FT,14,BAFFERT BOB,Pulled;3wd into str,120,5.00,IMPROBABLE,120,6,2.5,2019,0,0,-5.0,0,0
PIM,2019-05-18,13,4,IMPROBABLE,5,AON,,,96,105,109,,86,16,11,99,CD,,,,,,,,,,34,1760,,StretSnsB100k,,11-02-18 Chased pace early; bid 3wide 1/4; took over str; drew off late,1,95.61,7.25,,1,1.00,1.00,3,22.27,44.96,22.27,69.83,44.96,,69.83,,0,6,VAN DYKE DRAYDEN,1,1,9,0.90,2,,100000,StretSnsB100k,20181102,Street Sense S.,4,N,,,0.50,0.50,2,1.25,TROPHY CHASER,122,92,1.25,1.25,6,,1.00,,1,D,0.13,DISTANT SHORE,122,CD,FT,13,BAFFERT BOB,Bid 3wd 1/4; drew off,122,7.25,IMPROBABLE,122,6,2.5,2019,0,0,-5.0,0,0
PIM,2019-05-18,13,4,IMPROBABLE,6,AON,,,92,97,,,90,2,1,92,SA,,,,,,,,,,,1320,,MdSpWt,,09-29-18 Stalked pace;bit off rail; 2wd;3wd into str;bid 2wd;led 1/16;game,1,70.44,0.25,,1,2.50,2.50,4,21.7,45.01,21.70,57.6,45.01,57.60,,,0,6,VAN DYKE DRAYDEN,1,1,6,0.40,2,,50000,MdSpWt,20180929,,1,S,,,2.00,2.00,3,4.50,STRETFORD END,122,86,,,6,,0.13,0.13,2,D,4.25,GRAY MAGICIAN,122,SA,FT,18,BAFFERT BOB,3wd into str;led 1/16,122,0.25,IMPROBABLE,122,6,2.5,2019,0,0,-5.0,0,0
PIM,2019-05-18,13,5,OWENDALE,1,BON,,,76,77,90,,106,-1,-3,99,KEE,,,,,,,,,,56,1870,,Lexingtn-G3,b,04-13-19 Unhurried early on; 4path far turn; drew clear str; held sway,0,104.14,1.75,,1,7.25,7.25,9,24.33,48.23,24.33,72.88,48.23,,72.88,98.05,0,6,GEROUX FLORENT,1,1,10,12.70,8,,200000,Lexingtn-G3,20190413,Stonestreet Lexington S.,9,G3,,,3.25,3.25,8,1.25,ANOTHERTWISTAFATE,120,86,5.00,5.00,8,,2.00,,1,D,5.00,SUENO,118,KEE,FT,14,COX BRAD H,Drew clear; held sway,118,1.75,OWENDALE,118,3,7.9,2019,1,1,2.0,1,1
PIM,2019-05-18,13,5,OWENDALE,2,BON,,,82,87,97,,72,11,10,84,FG,,,,,,,,,,30,1870,,RisenStr-G2,b,02-16-19 4w1st turn;urged along;4w2nd turn;6w into lane;no threat,0,104.59,10.00,10.00,8,7.25,7.25,8,23.71,47.36,23.71,72.2,47.36,,72.20,97.87,0,8,BRIDGMOHAN S X,1,8,14,15.50,8,,400000,RisenStr-G2,20190216,Risen Star S. presented by Lamarque Ford,12,G2,,,4.75,4.75,10,1.50,COUNTRY HOUSE,122,79,5.50,5.50,8,,10.00,10.00,12,D,2.25,ROILAND,122,FG,FT,13,COX BRAD H,4w turns;6w into lane,122,2.25,WAR OF WILL,122,3,7.9,2019,1,1,2.0,1,1
PIM,2019-05-18,13,5,OWENDALE,3,BON,,,88,95,97,,93,8,1,96,FG,,,,,,,,,,26,1830,,OC50000NW1X,b,01-17-19 2p1st;well placed;chased 3p2nd;lead 5p1/4;edged clear;driving,0,102.54,1.50,,1,1.50,1.50,2,23.84,47.05,23.84,72.53,47.05,,72.53,98.38,0,2,BRIDGMOHAN S X,1,1,6,3.10,1,,43000,OC50000n1x,20190117,,5,AO,,s,0.13,,1,2.75,FROLIC MORE,119,95,1.50,1.50,3,,1.50,,1,D,5.00,GUN IT,122,FG,GD,18,COX BRAD H,2-3p;lead 5p1/4;clear,119,1.50,OWENDALE,119,3,7.9,2019,1,1,2.0,1,1
PIM,2019-05-18,13,5,OWENDALE,4,AON,,,92,89,92,,82,6,4,87,FG,,,,,,,,,,55,1830,,OC50000NW1X,b,12-22-18 3p1st turn;tracked outside;bid 2p2nd turn;3p1/4;dueled;missed,0,104.11,0.25,0.25,2,1.50,1.50,2,23.44,47.71,23.44,73.12,47.71,,73.12,99.77,0,4,BRIDGMOHAN S X,1,2,7,4.40,7,,43000,OC50000n1x,20181222,,1,AO,,,0.13,,1,5.50,OWENDALE,119,87,1.50,1.50,2,,0.13,0.13,2,D,2.50,WICKED INDEED,119,FG,FT,16,COX BRAD H,2-3p turns;dueled lane,119,0.25,TACKETT,122,3,7.9,2019,1,1,2.0,1,1
PIM,2019-05-18,13,5,OWENDALE,5,AON,,,93,96,88,,75,11,2,81,CD,,,,,,,,,,36,1870,,OC75000NW1X,b,10-28-18 Dueled early on; 3path far turn; weakened late stretch,0,105.84,3.75,3.75,4,0.13,,1,23.73,47.85,23.73,73.52,47.85,,73.52,99.19,0,6,BRIDGMOHAN S X,1,4,12,25.20,2,,78500,OC75000n1x,20181028,,9,AO,,,0.25,0.25,3,1.00,LIMONITE,118,72,0.13,0.13,2,,1.00,1.00,3,D,2.50,EVERFAST,118,CD,FT,21,COX BRAD H,3path 1/4; weakened,118,0.25,ROILAND,118,3,7.9,2019,1,1,2.0,1,1
PIM,2019-05-18,13,5,OWENDALE,6,AON,,,69,59,56,,90,0,-3,69,IND,,,,,,,,,,20,1760,,MdSpWt,b,09-22-18 Unrushed 4path;inside3/8;blockd str;surged1/16;confident ride,1,100.03,1.75,,1,8.25,8.25,8,24.27,48.3,24.27,73.71,48.30,,73.71,,0,7,DE LA CRUZ FERNANDO,1,1,8,1.20,8,,31000,MdSpWt,20180922,,6,S,,,5.00,5.00,7,1.00,KENTUCKY ALLSTAR,118,74,8.50,8.50,8,,2.00,2.00,5,D,0.75,AGAINST THE LINE,118,IND,FT,25,COX BRAD H,Blockd str;surged1/16,118,1.75,OWENDALE,118,3,7.9,2019,1,1,2.0,1,1
PIM,2019-05-18,13,5,OWENDALE,7,AON,(Placed 3rd through disqualification),,79,70,,,82,-8,-11,68,ELP,,,,,,,,,,44,1540,,MdSpWt,b,09-02-18 Back early on; 6path turn; moved up stretch,0,83.15,12.25,12.25,4,3.50,3.50,8,22.9,46.18,22.90,70.34,46.18,,70.34,,0,8,BRIDGMOHAN S X,1,3,11,3.60,1,,42000,MdSpWt,20180902,,6,S,,,7.50,7.50,8,9.75,PROUD NATION,120,80,,,8,,9.75,9.75,8,D,2.25,MR. MONEY,120,ELP,FT,14,COX BRAD H,6path turn; moved up,120,0.25,MR. ANKENY,120,3,7.9,2019,1,1,2.0,1,1
PIM,2019-05-18,13,5,OWENDALE,8,AON,07-20-18 Allowed to settle; came 5 wide; mild bid; lacked late response,,78,76,,,83,-1,-4,72,ELP,,,,,,,,,,,1430,,MdSpWt,,07-20-18 Allowed to settle; came 5 wide; mild bid; lacked late response,1,78.21,2.50,2.50,4,6.00,6.00,6,22.76,46.55,22.76,71.57,46.55,,71.57,,0,7,BRIDGMOHAN S X,1,4,8,0.70,4,,42000,MdSpWt,20180720,,5,S,,,4.50,4.50,5,1.75,DARK WEB,120,74,,,7,,4.50,4.50,4,D,0.50,THUNDERSHOOK,120,ELP,FT,19,COX BRAD H,Bid 5w; flattened,120,0.25,LADY'S WEEKEND,120,3,7.9,2019,1,1,2.0,1,1
PIM,2019-05-18,13,6,MARKET KING,1,BON,,,94,103,110,,12,12,13,59,KEE,,,,,,,,,,21,1980,,BlueGras-G2,,04-06-19 Stalked pace early; 4path far turn; tired lane,0,110.93,37.25,37.25,11,1.00,1.00,3,47.03,71.55,23.26,97.48,47.03,,71.55,97.48,0,9,COURT J K,1,11,14,33.00,4,,1000000,BlueGras-G2,20190406,Toyota Blue Grass S.,10,G2,,,1.75,1.75,4,0.06,WIN WIN WIN,123,47,2.00,2.00,3,,18.00,18.00,10,D,0.75,SIGNALMAN,123,KEE,FT,17,LUKAS D WAYNE,4path 1/4; tired lane,123,3.50,VEKOMA,123,12,31.9,2019,0,0,-2.0,0,0
PIM,2019-05-18,13,6,MARKET KING,2,BON,,,86,87,88,,87,-3,-6,88,OP,,,,,,,,,,20,1870,,Rebel-G2,,03-16-19 Broke readily; sped to fore; dueled inside; weakened late stages,0,102.42,8.25,8.25,3,0.13,0.13,2,23.54,47.29,23.54,71.82,47.29,,71.82,96.39,0,2,VELAZQUEZ J R,1,3,10,48.30,1,,750000,Rebel-G2,20190316,Rebel S.,10,G2,,,2.00,2.00,3,8.25,GAME WINNER,119,84,1.50,,1,,3.50,3.50,3,D,1.00,MARKET KING,117,OP,FT,9,LUKAS D WAYNE,Pace inside; weakened;,117,0.06,OMAHA BEACH,118,12,31.9,2019,0,0,-2.0,0,0
